id,day_number,message,message_en,is_active
6acb903b-f503-4e0a-bf5a-5cedae1d83e4,24,"Artıq körpənin görmə qabiliyyəti inkişaf etməyə başlayır, lakin o hələ də rəngləri tam seçə bilmir və dünyanı daha çox bulanıq kölgələr şəklində görür. Onun diqqətini cəlb etmək və beyin inkişafını dəstəkləmək üçün ağ-qara rəngli kartlardan və ya yüksək kontrastlı oyuncaqlardan istifadə edə bilərsən; bunları onun üzündən təxminən 20-30 sm məsafədə tutmaq lazımdır. Körpənin baxışlarını bu kartlara zillədiyini və diqqətlə izlədiyini görəcəksən. Bu sadə oyun həm onun göz əzələlərini məşq etdirir, həm də beyin hüceyrələri (neyronlar) arasında yeni əlaqələrin yaranmasına səbəb olur.","Your baby's vision is beginning to develop, but they still can't fully distinguish colors and mostly see the world as blurry shadows. To capture their attention and support their brain development, you can use black-and-white cards or high-contrast toys; these should be held approximately 20-30 cm (8-12 inches) from their face. You'll notice your baby focusing intently on these cards and watching them carefully. This simple play not only exercises their eye muscles but also helps create new connections between brain cells (neurons).",true
0f643a6c-2b94-498e-845b-b4547838a7e6,25,"Cəmiyyətimizdə geniş yayılmış pomidor yemə, uşaq bişər, mərcimək yemə, uşaq köp olar kimi qida qadağaları səni yorubsa, bilməlisən ki, müasir tibb bu fikirləri təsdiqləmir. Sənin yediyin qidadakı qaz birbaşa südə keçmir; süd qandan yaranır, mədədəki qazdan yox. Əgər konkret bir qidanı yedikdən sonra körpədə həqiqətən narahatlıq hiss etmirsənsə (bu çox nadir hallarda, inək südü zülalı allergiyasında olur), özünü lazımsız yerə pəhrizə salma. Sənin vitaminli, zülallı və müxtəlif qidalanmağın həm südün keyfiyyəti, həm də sənin psixoloji sağlamlığın üçün ac qalmaqdan qat-qat faydalıdır.","If widespread food restrictions in our society, like 'don't eat tomatoes, your baby will suffer' or 'don't eat lentils, your baby will be gassy,' have been tiring you out, you should know that modern medicine does not support these ideas. The gas from the food you eat does not directly transfer to your milk; milk is made from blood, not stomach gas. Unless you genuinely observe discomfort in your baby after eating a specific food (which is very rare, typically in cases of cow's milk protein allergy), don't unnecessarily restrict your diet. A nutrient-rich, protein-packed, and varied diet is far more beneficial for both the quality of your milk and your psychological well-being than starving yourself.",true
a2fbf383-d8f0-4347-a3ef-d35f626ab799,26,"Körpəni daim qucaqda daşımaq belini ağrıdıra bilər, buna görə də düzgün seçilmiş slinq və ya erqo-rükzak (kenguru yox!) sənin ən yaxşı köməkçin ola bilər. Uşaq öyrəşər, onurğası əyilər kimi sözlərə fikir vermə; əksinə, körpənin ayaqlarının M hərfi formasında (qurbağa kimi) olduğu erqonomik daşıyıcılar onun omba oynağının inkişafı üçün çox faydalıdır. Bu üsul körpəyə ana bətnindəki sıxlığı xatırladır, onu sakitləşdirir, sənin isə hər iki əlin boş qalır və ev işlərini görə və ya sadəcə rahat çay içə bilirsən. Yaxınlıq hissi hər ikinizə serotonin (xoşbəxtlik hormonu) bəxş edəcək.","Constantly carrying your baby can strain your back, so a well-chosen sling or <a href=https://www.anacan.com/ergonomic-carrier>ergonomic carrier</a> (not a 'crotch-dangler' type!) can be your best helper. Don't pay attention to sayings like 'the baby will get too used to it' or 'their spine will bend'; on the contrary, ergonomic carriers that support your baby's legs in an M-position (like a frog) are very beneficial for their hip development. This method reminds your baby of the snugness of the womb, soothing them, while freeing up your hands to do chores or simply enjoy a cup of tea. This sense of closeness will provide both of you with serotonin (the happiness hormone).",true
7b5d5e0e-5e56-4eb3-b899-1d95dce7cd83,27,"Evə gələn qonaqların körpəni öpmək istəməsi, əldən-ələ gəzdirməsi səni narahat edirsə, yox deməkdən və sərhəd qoymaqdan qətiyyən çəkinmə. Körpənin immuniteti hələ çox zəifdir və böyüklər üçün adi olan bir uçuq virusu (herpes) körpə üçün həyati təhlükə yarada bilər. Qonaqlardan nəzakətlə əllərini yumalarını, xəstədirlərsə gəlməmələrini və körpənin üzündən/əllərindən öpməmələrini xahiş etmək sənin ən təbii haqqındır. Əgər kimsə buna görə inciyirsə, bu onların problemidir; sənin əsas vəzifən körpəni qorumaqdır, başqalarının xətrinə dəyməmək yox.","If guests wanting to kiss your baby or passing them around makes you uncomfortable, don't hesitate to say no and set boundaries. Your baby's immune system is still very fragile, and a common cold sore virus (herpes) that is benign for adults can be life-threatening to a newborn. It is your natural right to politely ask guests to wash their hands, not visit if they're sick, and refrain from kissing your baby's face or hands. If someone gets upset about this, it's their problem; your main duty is to protect your baby, not to please others.",true
520fba19-0b3a-4361-9ce1-dac3a718ebb0,28,"Təbriklər, möhtəşəm Ana! Bu gün körpənin tam 1 ayı tamam oldu! Bu bir ay ərzində nə qədər çətinlik çəkdiyini, yuxusuz qaldığını, amma necə güclü dayandığını xatırlayıb özünlə fəxr et. Bu, həm də körpənin aylıq həkim nəzarəti (çəki və boy ölçümü) üçün vaxtdır; onun aldığı hər qram sənin zəhmətinin bəhrəsidir. Bu gün körpənin bir aylıq xatirə şəklini çək, tarixləri qeyd et və bu kiçik yubileyi, sadəcə bir dilim tortla olsa belə, mütləq qeyd et. Zaman çox sürətlə axır, bu anları yaddaşa həkk etmək gələcəkdə ən gözəl xatirə olacaq.","Congratulations, amazing Mama! Today your baby is officially one month old! Remember all the challenges you've faced and the sleepless nights, but also how strong you've been, and be proud of yourself. This is also time for your baby's monthly check-up with the pediatrician (for weight and height measurements); every gram they've gained is a testament to your hard work. Today, take a one-month milestone photo of your baby, mark the date, and absolutely celebrate this little anniversary, even if it's just with a slice of cake. Time flies by so fast, and cherishing these moments will create the most beautiful memories for the future.",true
d1cd229a-65ce-4753-a5dc-ce53e13d2100,29,"Körpəni çimizdirərkən qulağına su qaçmasından qorxursansa, narahat olma; qulaq pərdəsi daxili qulağı sudan qoruyur və suyun qaçması adətən ciddi problem yaratmır (əgər pərdədə zədə yoxdursa). Çimmək körpə üçün sadəcə təmizlik deyil, həm də əyləncə və rahatlama vasitəsidir; suyu sevirsə, onu hər axşam eyni saatda, yatmazdan əvvəl çimizdirmək əla bir yuxu ritualı ola bilər. İsti su əzələləri boşaldır, sakitləşdirici təsir edir və körpəyə artıq gecədir, yatmaq vaxtıdır siqnalını verir. Çimdikdən sonra onu isti dəsmala büküb yüngül masaj etmək yuxuya keçidi asanlaşdıracaq.","If you're worried about water getting into your baby's ears during bath time, don't worry. The eardrum protects the inner ear from water, and water entering the ear rarely causes serious problems (unless there's a perforated eardrum). Bathing is more than just for cleanliness for your baby; it's also a source of fun and relaxation. If your baby loves water, giving them a bath every evening at the same time before bed can be an excellent bedtime ritual. Warm water relaxes muscles, has a calming effect, and signals to your baby that it's nighttime and time for sleep. After the bath, wrapping them in a warm towel and giving a gentle massage will ease the transition to sleep.",true
792d4a29-1f99-4846-89d2-54738a980f78,30,"Doğumdan sonrakı ilk aydan sonra Baby blues adlanan o kədərli, həssas dövr adətən bitmiş olmalıdır; əgər sən hələ də özünü daim qəmgin, ümidsiz, yorğun və ya körpəyə qarşı laqeyd hiss edirsənsə, diqqətli ol. Bu, Doğum Sonrası Depressiya (DSD) ola bilər və bu, qətiyyən sənin günahın, şıltaqlığın və ya zəifliyin deyil, hormonal və kimyəvi bir balanssızlıqdır. Anayam, dözməliyəm deyib özünü qınama; əgər içindəki boşluq hissi keçmirsə, mütləq həkiminlə və ya psixoloqla danış. Sənin ruhi sağlamlığın, körpənin fiziki sağlamlığı qədər, bəlkə də ondan daha vacibdir.","After the first month postpartum, the emotional and often tearful period known as the Baby blues should typically have passed. If you still constantly feel sad, hopeless, exhausted, or indifferent towards your baby, please pay attention to these signs. This could be Postpartum Depression (PPD), and it's absolutely not your fault, a whim, or a sign of weakness; it's a hormonal and chemical imbalance. Don't blame yourself by thinking 'I'm a mother, I must endure.' If the feeling of emptiness persists, it's crucial to talk to your doctor or a psychologist. Your mental well-being is just as, if not more, important than your baby's physical health.",true
b4ee2099-bc1d-4919-b3ee-ba22dc951100,109,"Körpənin rəngli, səsli və işıqlı oyuncaqlara marağı artır. Lakin diqqət et: Həddindən artıq stimullaşdırma (overstimulation) deyilən bir hədd var. Əgər körpə birdən-birə ağlamağa başlayırsa, başını çevirirsə və ya gözlərini yumursa, bu, onun Bəsdir! Beynim yoruldu! demək üsuludur. Belə halda bütün oyuncaqları yığışdır, səs-küyü kəs və onu sakitcə qucağına al. Bəzən ən yaxşı oyuncaq – sadəcə səssizlik və ananın qucağıdır.","Your baby's interest in colorful, noisy, and brightly lit toys is growing. However, be mindful: there's a limit called 'overstimulation.' If your baby suddenly starts crying, turns their head away, or closes their eyes, it's their way of saying, 'Enough! My brain is tired!' In such cases, put away all the toys, reduce the noise, and gently hold them. Sometimes, the best 'toy' is simply silence and a mother's embrace.",true
014f9c15-8f59-4b13-b689-2c5db7a165c4,31,"İkinci aya xoş gəldin! Artıq körpənlə bir-birinizi daha yaxşı tanıyırsınız və həyatınızda müəyyən bir ritm yaranmağa başlayır. Diqqət et, rejim demirik, ritm deyirik; çünki körpə hələ saatla yaşamağa hazır deyil, lakin yuxu, qidalanma və oyaq qalma ardıcıllığı formalaşır. Bu dövrdə sərt cədvəllər qurmağa çalışma, sadəcə körpənin yuxu siqnallarını (əsnəmə, gözlərini ovuşdurma) izlə və onu çox yorulmadan yatızdırmağa çalış. Əgər hər şey hələ də xaos kimi görünürsə, narahat olma; bu xaosun içində belə böyük bir nizam var və sən əla idarə edirsən.","Welcome to the second month! You and your baby are getting to know each other better, and a certain rhythm is starting to emerge in your lives. Notice, we say 'rhythm,' not 'schedule'; because your baby isn't ready to live by the clock yet, but a sequence of sleep, feeding, and awake times is forming. During this period, try not to impose strict schedules. Instead, simply observe your baby's sleep cues (like yawning or rubbing their eyes) and try to put them down for a nap before they get overtired. If everything still feels like chaos, don't worry; even within this chaos, there's a great order, and you're handling it wonderfully.",true
edef290e-ee82-45c6-adef-de36a35e9688,32,"Körpəni qarnı üstə qoyduqda (tummy time), artıq başını bir neçə saniyəlik də olsa qaldırmağa çalışdığını görə bilərsən; bu, onun boyun əzələlərinin gücləndiyinin ilk işarəsidir. Bu məşqləri daha maraqlı etmək üçün qarşısına rəngli bir oyuncaq qoy və ya sadəcə üzbəüz uzanıb onunla danış. Əgər başını hələ qaldıra bilmirsə, təşvişə düşmə, hər uşaq fərqli sürətlə inkişaf edir. Sadəcə səbrlə davam et, bu kiçik cəhdlər gələcəkdə onun imkləməsi və gəzməsi üçün təməl daşlarıdır.","During Tummy time, you might notice your baby trying to lift their head, even if just for a few seconds; this is an early sign that their neck muscles are getting stronger. To make these exercises more engaging, place a colorful toy in front of them, or simply lie face-to-face and talk to them. If they can't lift their head yet, don't panic; every child develops at a different pace. Just continue patiently; these small efforts are the foundational steps for their future crawling and walking.",true
